smiles,pred,max_tan_to_sd1_actives
C=C1C[C@H](O)[C@@H](Br)C(C)(C)[C@]12CC[C@](C)(Cl)[C@@H](Br)C2,0.2036331892013549,0.16981132
C/C=C1\C[N+]2(C)CC[C@]34c5ccccc5N5C=C(C6=CC7=C8N=c9ccccc9=C8CCN7C=C6CC)[C@H](O)[C@H]([C@H]53)[C@H]1C[C@@H]42,0.203621968626976,0.19008264
CC1(C)CC2=C3C=C[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)C[C@@H]1O,0.2036074697971344,0.28915662
C[C@H]1C=C[C@H]([C@@H](O)CC(=O)CCc2ccc3c(c2)O[C@H]2[C@@H](C#C[C@H](O)c4ccc5c(c4CC4=C6C=[N+]2C=C6N=C4)CCN[C@H]5N)C2(C#CO3)CCCC2)[C@@H](O)C1,0.2036011517047882,0.1503268
C[C@H]1O[C@@H](c2ccc3c(c2O)C(=O)[C@]2(O)[C@@H](C)O[C@@H]4CC(=O)O[C@]2(C4)C3=O)CC(N(C)C)[C@@H]1O,0.2035923600196838,0.24038461
C[C@@H]1[C@@H]2[C@@H](O)[C@@H]([C@H](C)C(=O)NCc3ccccc3)CC[C@]2(C)CC[C@@H]1NC(=O)C1CCCCC1,0.2035897672176361,0.22352941
C[C@H]1O[C@H]2C[C@@H](O)[C@]1(O)C1=C2C(=O)C(C(N)=O)=C(N)C1=O,0.2035859376192093,0.25974026
C[C@H]1O[C@@H]2C[C@@H](O)[C@@]1(O)C1=C2C(=O)C(C(N)=O)=C(N)C1=O,0.2035478949546814,0.25974026
COc1ccc([C@H]2Oc3ccccc3[C@@H]3CC(c4ccc(C)cc4)=NN23)c(C(=O)O)c1OC,0.203542098402977,0.22429906
C=COCCCCCCCCCCCCCCCC,0.2035419791936874,0.2962963
CCCCCCCC1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O1,0.2035232037305832,0.26923078
c1ccc(-c2cn3c(ccc4ccccc43)n2)cc1,0.2035218328237533,0.21621622
C=C1C[C@@H](O)[C@@H](Br)C(C)(C)[C@]12CCC(C)(Cl)C(Br)C2,0.2035200446844101,0.16981132
C/C=C1/C[N+]2(C)CC[C@]34c5ccccc5N5C=C(C6=CC7=C8N=c9ccccc9=C8CCN7C=C6CC)[C@H](O)[C@H]([C@H]53)[C@H]1C[C@@H]42,0.2035157829523086,0.19008264
C[C@H](CO)CCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,0.2035154998302459,0.2173913
COc1c(I)cc(CCNC=O)cc1I,0.2035027742385864,0.25
CCCCCCCCCCCCC=CC=CCC(=O)NCC(C)C,0.2034902274608612,0.2580645
C[C@H]1[C@@H]2[C@@H](O)[C@@H]([C@H](C)C(=O)NCc3ccccc3)CC[C@@]2(C)CC[C@@H]1NC(=O)C1CCCCC1,0.2034845203161239,0.22352941
C[C@@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)NCc3ccccc3)CC[C@]2(C)CC[C@@H]1NC(=O)C1CCCCC1,0.2034817337989807,0.22352941
NCCC(=O)N1CCN2C(=O)[C@@H](Cc3ccc(Cl)cc3)NC(=O)[C@@H]2C1,0.2034785449504852,0.2300885
CC(C)(C)OC(=O)[C@]1(NC(=O)OCc2ccccc2)CO[C@@H](c2ccc(Br)cc2)C1,0.2034778743982315,0.24175824
N=C(/C=C/c1c[nH]c2ccccc12)NC(=O)O,0.2034681141376495,0.29577464
C/C=C1\CCN2CCC34c5ccccc5N(C)[C@@]23C(=O)[C@@H]1[C@H]4C(=O)OC,0.2034631073474884,0.21904762
CC1=CC[C@@H](Br)C(C)(C)[C@]12CC[C@](C)(O)[C@@H](Br)C2,0.2034586369991302,0.1971831
C=C(C)[C@H]1[C@@H](O)C[C@@]2(C)[C@@H](C[C@]3(C)C(=C)[C@@]2(C(=O)OC)C(=O)[C@@](C)(O)C3=O)[C@]1(C)CCC(=O)O,0.2034552842378616,0.23157895
C=CCCCCCCCCCCCCCC[C@H](O)C[C@H](O)CO,0.2034222185611724,0.2888889
COc1cc(CNCC[C@@H](CCC(C)C)[C@H]2CCOC(C)(C)C2)ccc1OC(C)C,0.2034123986959457,0.2345679
CCCCCOc1cccc(/C=C/[C@]23NC(=O)CN2c2ccccc2C3(C)C)c1,0.2033904045820236,0.29411766
C=CC(C)(C)OC[C@H]1O[C@H](O[C@@H]2C3=C(C(C)C)C[C@H](O)[C@]3(C)/C=C3/[C@@H](COC)CC[C@H]3[C@@H](C)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,0.203388512134552,0.19444445
C=C1[C@@H](OC(=O)C[C@H](c2ccccc2)N(C)C)CC[C@@]2(C)[C@@H](O)[C@H](OC(C)=O)C3=C(C)C(=O)C[C@@](O)([C@@H](OC(C)=O)[C@H]12)C3(C)C,0.2033862322568893,0.22018349
CCCCCCCCC=CCCCCCCCC(=O)OCC1CCP(=O)(O)O1,0.2033663541078567,0.203125
Cc1ccc(NC2=N[C@H]3[C@@H](O)[C@H](O)C[C@H](C(=O)Nc4ccccc4)[C@H]3S2)cc1Cl,0.2033641040325164,0.23287672
COc1cc(OC)c2c(c1Cl)O[C@@]1(C(=O)C=C(Nc3cccc4c3ccn4CC(=O)O)C[C@H]1C)C2=O,0.2033512145280838,0.21875
CC=C(C)c1c(Cl)c(OC)c(C)c2c1Oc1cc(O)c(Cl)c(C)c1C(=O)O2,0.2033394575119018,0.21917808
COc1ccc(CNC2=NCCNC23CCN(S(=O)(=O)c2ccc(C)c(C)c2)CC3)cc1,0.2033285647630691,0.28282827
c1ccc2c(c1)Cc1c-2n[nH]c1-c1ccncc1,0.2033197432756424,0.2173913
COc1ccc([C@H]2[C@@H]3CCCC[C@]3(O)CCN2Cc2ccc(C)cc2)cc1OC,0.2032994925975799,0.28767124
COc1c(Cl)ccc2c(=O)c3cc4c(c(O)c3oc12)[C@]1(O)C=CO[C@@H]1O4,0.2032956331968307,0.21518987
O=[Se](=O)(O)O,0.2032854855060577,0.14285715
CC(C)(C)OC(=O)[C@@]1(NC(=O)OCc2ccccc2)CO[C@H](c2ccc(Br)cc2)C1,0.2032830417156219,0.24175824
C#C/C=C\CC(Cl)[C@@H]1C[C@H](OC(C)=O)[C@@H](/C=C\C(Cl)CC)O1,0.2032814174890518,0.17391305
CCCCCCC[C@H](N)[C@H](O)C(=O)N(C)[C@@H](CC[S+](C)[O-])C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)OC,0.2032807916402816,0.22222222
COc1cc(CNCC[C@@H](CCC(C)C)[C@@H]2CCOC(C)(C)C2)ccc1OC(C)C,0.2032704055309295,0.2345679
NCCNC(c1ccccc1)(c1ccccc1)c1ccccc1,0.203250378370285,0.27027026
CN[C@H]1C[C@@H]2O[C@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,0.2032478600740432,0.18461539
CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,0.2032355219125747,0.19298245
CC[C@@H]1[C@@]2(C=C(C)C(=O)O2)C23C[C@H]([C@H]4C[C@@H](C)C(=O)O4)N4CCC=C[C@]1(OC)[C@@]42N=C(O)O3,0.2032285928726196,0.21641791
COc1ccc2c(c1OC)C(=O)O[C@@H]2N1C(=O)CC[C@H]1C(=O)NCc1ccc(Cl)cc1,0.2032218128442764,0.2682927
CCCCCOc1cccc(/C=C/[C@@]23NC(=O)CN2c2ccccc2C3(C)C)c1,0.2032194286584854,0.29411766
COc1ccc(CN(CC[C@]2(c3ccccc3OC)CCO[C@H](C(C)C)C2)C(C)=O)cc1,0.2032085508108139,0.2761905
COc1cc2c(cc1O)[C@H](c1ccccc1)C#CC[C@@H](CCCCCCCCO)C(=O)[C@H](O)C(=O)CC2,0.2032064348459243,0.23595506
COc1c2c(cc3c1[C@H](C[C@@H](O)c1cc4c(cc1C)C(C)(C)[C@@H](C)C4(C)C)N(C)CC3)OCO2,0.2031942456960678,0.25531915
CC/C=C\C/C=C\C[C@H](O)/C=C/C=C\C/C=C\CCCC(=O)OC,0.2031870782375335,0.25373134
COc1ccc(-c2cc(OC)c3c4c(c(OC)ccc24)CC[C@H]3OC)cc1,0.2031832784414291,0.27868852
CCOP(=O)(CN=C(c1ccccc1)c1ccccc1)OCC,0.2031823545694351,0.25
C=CC(C)(C)OC[C@H]1O[C@H](O[C@@H]2C3=C(C(C)C)C[C@H](O)[C@]3(C)/C=C3/[C@@H](COC)CC[C@H]3[C@@H](C)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.2031800746917724,0.19444445
CCC(CC)C(=O)Nc1ccc([C@@H](O)[C@H]2COCC(=O)N2Cc2ccccc2OC)cc1,0.2031701356172561,0.28865978
Cc1cc(=O)c(O)c(C(CC(=O)N2CCOCC2)c2ccc(C(=O)O)cc2)o1,0.2031532078981399,0.2857143
C=CC(C)(C)OC[C@H]1O[C@H](O[C@H]2C3=C(C(C)C)C[C@H](O)[C@]3(C)/C=C3/[C@@H](COC)CC[C@H]3[C@@H](C)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O,0.2031493932008743,0.19444445
CCCCCOc1cccc(/C=C/C23NC(=O)CN2c2ccccc2C3(C)C)c1,0.203148528933525,0.29411766
CCc1ccc([C@@H](C)NC(=S)NC(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.2031484246253967,0.29787233
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)O,0.2031451165676117,0.1923077
O=C1N[C@@]2(Cc3ccccc3O2)C(=O)N/C1=C\c1ccccc1O,0.2031212151050567,0.2
COc1c(O)c(OC)c2c(c1O)c(=O)c1cccc(O)c1n2C,0.2031104564666748,0.25396827
COC[C@]12CN(C)[C@@H]3[C@@H]4[C@H](OC)[C@H]1[C@@]3([C@@H](OC)C[C@H]2O)[C@@H]1C[C@@]2(O)[C@H](O)[C@@H]1[C@]4(O)[C@@H](O)[C@@H]2OC,0.2031097114086151,0.17391305
COc1cc(CNCC[C@H](CCC(C)C)[C@H]2CCOC(C)(C)C2)ccc1OC(C)C,0.2031082361936569,0.2345679
C=C(/C=C/C=C(/CO)[C@H]1CC[C@]2([C@H](CCCO)/C(=C(/C)C=O)CC[C@]2(C)O)[C@H]1O)CCC=C(C)C,0.2030929028987884,0.22772278
CC/C=C/C/C=C/C/C=C/C=C/[C@@H](O)C/C=C/CCCC(=O)OC,0.2030820548534393,0.25373134
COc1ccc(C2N3C[C@]4(C)CN2C[C@](C)(C3)C4O)c(C(=O)O)c1OC,0.2030558586120605,0.24561404
O=C/C=C\C(=O)Nc1c(F)c(F)c(-c2c(F)c(F)c(NC(=O)/C=C\C=O)c(F)c2F)c(F)c1F,0.2030539214611053,0.14
COC1=C(O)C(=O)[C@](C)(O)[C@@H](Cl)C1=O,0.2030372619628906,0.1875
COc1c2c(cc3c1[C@@H](C[C@@H](O)c1cc4c(cc1C)C(C)(C)[C@@H](C)C4(C)C)N(C)CC3)OCO2,0.2030342370271682,0.25531915
COC1=C[C@@H](C)[C@@H]2[C@@H](O)[C@H]3O[C@@H](O)C[C@H]4[C@@H](C)[C@H](OC)[C@@H](O)[C@H]([C@@]2(C)C1=O)[C@@]34C,0.2030252516269683,0.1978022
C=C(/C=C/C=C(\C)CCC=C(C)C)[C@H]1CC[C@@]2([C@@H]1O)[C@@H](CCCO)/C(=C(/C)C=O)CC[C@]2(C)O,0.2030227929353714,0.25
Cc1cccc(CNC2=NCCNC23CCN(S(=O)(=O)c2cc(C)cc(C)c2)CC3)c1,0.2030223906040191,0.26506025
CC1(C)C[C@@H](O)[C@]2(C(=O)O)CCC3=C([C@@H](CCl)C[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(C(=O)O)[C@@H]5CC[C@@]34C)[C@H]2C1,0.2030133306980133,0.26744187
O=C(NCC/N=C(\O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.2030006945133209,0.14117648
CC[C@H]1C[N@]2CC[C@H]1C[C@@H]2CNC(=S)NCc1ccccc1,0.2029998451471328,0.28333333
C[C@H]1CNc2c(/C=N/Cc3ccccc3)c3ccccc3n2C1,0.2029992192983627,0.23076923
COc1ccc(CN(CC[C@]2(c3ccccc3OC)CCO[C@@H](C(C)C)C2)C(C)=O)cc1,0.2029943466186523,0.2761905
CN(C)c1ccc(/C=C/C=C/[C@]23N=C(O)CN2c2ccccc2C3(C)C)cc1,0.2029930800199508,0.17777778
CC[C@@H](C)[C@H]1NC(=O)[C@H](Cc2ccc(O)c(Cl)c2)NC1=O,0.2029915153980255,0.26041666
CCCCCCCCC[C@@H]1C[C@@H]2CC[C@H]3[C@@H](C(=O)OCCCCNC(=N)N)[C@@H](C)N=C(N1)N23,0.2029873132705688,0.22891566
COc1cccc(-c2c[nH]c([C@@H]3COCCN3Cc3ccc(N(C)C)cc3)n2)c1,0.2029539495706558,0.27631578
CC(=O)O[C@H]1[C@@H](C)[C@H](C)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)/C=C\[C@@H](C)[C@H](O)/C(C)=C\[C@@H]1C,0.2029502391815185,0.21052632
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,0.2029409855604171,0.18461539
CC(=O)c1cc2c(cc1NC(=O)[C@@H]1CCC(=O)N1[C@@H]1OC(=O)c3ccccc31)OCO2,0.2029276192188263,0.23076923
CCCCCCCCCC[N@+]12[C@H](O)[C@@H](CC)[C@H]3C[C@H]1[C@@H]1N(C)c4ccccc4[C@]14C[C@H]2[C@@H]3[C@@H]4O,0.2029125988483429,0.2375
O=C1C(=C(O)/C=C/c2ccccc2O)C(=O)c2ccccc21,0.2029079645872116,0.29545453
C=C1[C@@H](OC(=O)CC(c2ccccc2)N(C)C)CC[C@@]2(C)[C@@H](O)[C@H](OC(C)=O)C3=C(C)C(=O)C[C@@](O)([C@@H](OC(C)=O)[C@H]12)C3(C)C,0.2029051482677459,0.22018349
C=C[C@@H](O)C#CC#C[C@H](/C=C\CCCCCCC)OC(C)=O,0.2029021382331848,0.21311475
COc1ccc(Br)cc1/C=C/[C@@]12NC(=O)CCN1c1ccc(C)cc1C2(C)C,0.202900230884552,0.20289855
CC[C@@H]1CC(=O)O[C@@H](C)C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)c2nc(cs2)C(=O)N1,0.2029001116752624,0.28181818
C/C=C/C=C/C[C@@H]1C[C@@H]2/C=C/C(C)=C/[C@H]3C=C[C@@H](O)[C@@H](O)C3/C(C)=C/C=C/[C@H]2C(O)=N1,0.2028749287128448,0.1590909
COc1c(OC)c2c(c(CCN(C)C)c1SC)SSSSS2,0.2028684169054031,0.17307693
CC1(C)C[C@@H](O)[C@]2(C(=O)O)CCC3=C([C@@H](CCl)C[C@H]4[C@]5(C)C[C@H](O)[C@H](O)[C@@](C)(C(=O)O)[C@@H]5CC[C@]34C)[C@H]2C1,0.2028632164001464,0.26744187
CNCOc1c2cc3c4c1OC[C@@H](CC/N=C(\N)NCC(C)C)[C@@H]4CCC[C@@H]3C[C@@H](O)CC(=O)CCc1ccc(O)c(OC)c1C#CC2,0.2028532773256302,0.18487395
CCc1ccc([C@H](C)NC(=S)NC(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.20284204185009,0.29787233
COc1cc(CNCC[C@H](CCC(C)C)[C@@H]2CCOC(C)(C)C2)ccc1OC(C)C,0.2028214931488037,0.2345679
COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)C(C)N(C)C(=O)C(C)C)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(N=C(O)O1)[C@H](OC)/C=C/C=C(\C)C2,0.2028191834688186,0.1985294
C=C1CC=CC(C)(C)C1[C@H](O)/C=C(\C)C1CC[C@@](C)(O)C(Br)C1,0.2028057277202606,0.16867469
C[C@@H]1CNc2c(/C=N/Cc3ccccc3)c3ccccc3n2C1,0.2028045356273651,0.23076923
CCCCC/C=C\C[C@@]1(O)C=C(Cl)C(=O)[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](CCCC(=O)OC)OC(C)=O,0.2028025537729263,0.20224719
CCCCCCC(O)C/C=C/CCCCCCCC(=O)OCC(O)CO,0.2028017342090606,0.2982456
C=CC(C)(CC/C=C(\C)CCCC(C)C(O)[C@@H](O)C=C(C)C)Oc1ccc(O)cc1CC(=O)OC,0.2027970254421234,0.22222222
COc1ccc([C@H]2C3CCCCC3(O)CCN2Cc2ccc(C)cc2)cc1OC,0.2027950435876846,0.28767124
COc1c2c(cc3c1[C@H](C[C@H](O)c1cc4c(cc1C)C(C)(C)[C@@H](C)C4(C)C)N(C)CC3)OCO2,0.2027865052223205,0.25531915
CC[C@H]1CN2CC[C@H]1C[C@@H]2CNC(=S)NCc1ccccc1,0.2027857303619384,0.28333333
ClP(Cl)C1CCCCC1,0.2027545571327209,0.16666667
COc1ccc(CN(CC[C@@]2(c3ccccc3OC)CCO[C@H](C(C)C)C2)C(C)=O)cc1,0.2027405202388763,0.2761905
CC(C)CCC[C@H](C)CCC[C@H](C)CCC[C@@H](C)O,0.2027347534894943,0.1923077
CC(C)=CCCc1c(O)c2c(c(O)c1Cl)C(=O)c1ccccc1C2=O,0.2027280628681183,0.26086956
COC(=O)CCC=C=CCC1C(O)CC(O)C1/C=C/C(O)COc1ccccc1,0.202723279595375,0.26027396
CC1=CC[C@]2(CC1)C(C)=C[C@@H](O)[C@H](Br)C2(C)C,0.202721819281578,0.21052632
CC1CCC(C(C)C)C(=S)C1,0.2026987075805664,0.15
C=CC(C)(CC/C=C(\C)CCCC(C)C(O)[C@H](O)C=C(C)C)Oc1ccc(O)cc1CC(=O)OC,0.2026921957731247,0.22222222
O=C(NC1CCCc2c1[nH]c1c(Cl)cccc21)c1cccc2[nH]ccc12,0.2026888728141784,0.2125
C/C=C/C(O)Cc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C1=C[C@H]3C[C@@H]4C(C)(C)O[C@](C/C=C(\C)C=O)(C3=O)C14O2,0.2026871442794799,0.17355372
COC(=O)Cc1cc(O)c(OC)c(Cl)c1,0.2026726901531219,0.26666668
C=C[C@@H](O)C#CC#C[C@@H](/C=C\CCCCCCC)OC(C)=O,0.2026553303003311,0.21311475
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@H](C)O,0.2026460170745849,0.1923077
COc1c2c(cc3c1[C@@H](C[C@H](O)c1cc4c(cc1C)C(C)(C)[C@@H](C)C4(C)C)N(C)CC3)OCO2,0.2026458382606506,0.25531915
O=C1CCCCC/C=C/CCOC(=O)c2c(O)cc(O)c(Cl)c2C1,0.2026369124650955,0.1754386
CCCCCC/C=C\CCC[C@H](CNC)[C@H](CCN)[C@H](CCc1ccccc1)CC(=O)O,0.2026010900735855,0.25
CCCCCCCCOc1ccc(/C=C/[C@@]23NC(=O)CN2c2ccccc2C3(C)C)cc1OC,0.2025902271270752,0.22580644
COc1ccc([C@H]2Oc3ccccc3[C@H]3CC(c4ccc(C)cc4)=NN32)c(C(=O)O)c1OC,0.202588751912117,0.22429906
CCCCC/C=C\C[C@]1(O)C=C(Cl)C(=O)[C@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](CCCC(=O)OC)OC(C)=O,0.2025793939828872,0.20224719
Cc1ccc(NC2=N[C@@H]3[C@@H](O)[C@H](O)C[C@H](C(=O)Nc4ccccc4)[C@H]3S2)cc1Cl,0.202570766210556,0.23287672
CO[C@@H]1C(O)=C2[C@@H]3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]2(C)[C@]2(C)CC[C@H]3[C@](C)(C=O)[C@@H](O)CC[C@]3(C)[C@@H]12,0.2025671452283859,0.28089887
COc1cc([C@@H]2[C@H]3CO[C@]4(O)C(=O)[C@@H]2C=C([C@H]2Oc5cc(O)cc(O)c5C(=O)[C@@H]2O)[C@H]34)ccc1O,0.2025636434555053,0.24
CC(=O)O[C@H]1[C@@H](C)[C@H](C)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)/C=C/[C@@H](C)[C@H](O)/C(C)=C\[C@@H]1C,0.2025632560253143,0.21052632
COc1ccc2c(c1)N=C(O)[C@@]21C[C@H]2C(=O)N3CCC[C@H]3C(=O)N2[C@H]1C=C(C)C,0.2025409489870071,0.25925925
COc1ccc(Br)cc1/C=C/[C@]12NC(=O)CCN1c1ccc(C)cc1C2(C)C,0.2025364637374878,0.20289855
CN1C[C@@H](c2c[nH]c3cc(Br)ccc23)NC[C@@H]1c1c[nH]c2ccccc12,0.202532485127449,0.2
CCCCCCCCOc1ccc(/C=C/C23NC(=O)CN2c2ccccc2C3(C)C)cc1OC,0.2025324702262878,0.22580644
COc1ccc(CN(CC[C@@]2(c3ccccc3OC)CCO[C@@H](C(C)C)C2)C(C)=O)cc1,0.2025237828493118,0.2761905
O=C(C(Br)Br)C(Br)(Br)Br,0.202523335814476,0.1923077
CCCCCCCCOc1ccc(/C=C/[C@]23NC(=O)CN2c2ccccc2C3(C)C)cc1OC,0.2025220692157745,0.22580644
CC(C)CCCCCCCCCCCCC/C=C\CC/C(Br)=C\CCCC(=O)O,0.2025082558393478,0.21538462
C=C([C@H](C[C@H](O)C(C)(C)O)OC(=O)/C(C)=C\C)[C@@H]1C[C@@H](Cl)[C@](C)(O)[C@H](OC(=O)/C(C)=C\C)[C@@H]1OC(C)=O,0.2025060653686523,0.16831683
C[C@H]([C@H]1CC[C@@H]2[C@@H]3CC[C@H]4[C@H](O)[C@H](N(C)C(=O)c5ccccc5)CC[C@]4(C)[C@@H]3CC[C@@]21C)N(C)C,0.2025034129619598,0.2195122
CC1(C)CNC(=NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,0.2025023102760315,0.2037037
COc1cc([C@@H]2[C@H]3CO[C@]4(O)C(=O)[C@H]2C=C([C@@H]2Oc5cc(O)cc(O)c5C(=O)[C@@H]2O)[C@H]34)ccc1O,0.2024898827075958,0.24
CC(=CCc1c(O)c(Cl)c(C)c(C=O)c1O)[C@@H](C[C@]1(C)[C@H](C)CCC(=O)[C@@H]1C)OC(=O)C(C)C,0.2024728059768676,0.2
CCCCCCCCCCCCCCCCCCCCCCCCCCCOC(C)=O,0.2024462074041366,0.29268292
COc1c2c(cc3c1[C@H](C[C@@H](O)c1cc4c(cc1C)C(C)(C)[C@H](C)C4(C)C)N(C)CC3)OCO2,0.202434092760086,0.25531915
CCCCC(O)/C=C/C(=O)OC1C(C)OC(=O)C(C)C(OC(C)=O)C(C)(O)C(O)C1C,0.202431634068489,0.25438598
COc1ccc(Cl)cc1-c1ccc2c(c1)C(=O)N1CCN(C(=O)COCC(=O)O)C[C@H]1C(=O)N2,0.2023912817239761,0.22429906
CC[C@H]1CC(=O)O[C@@H](C)C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)c2nc(cs2)C(=O)N1,0.2023862600326538,0.28181818
Cc1cc(O)c2c(=O)c3c(O)c(Cl)cc(Cl)c3oc2c1O,0.2023812681436538,0.25581396
CCCCCCCCCCCCCCCCCC[C@H](C)CCC[C@H](C)CC,0.2023740261793136,0.2962963
C[C@]12CCSSC[C@]3(CCCC4=C5CC1CC1(CCCC1)[C@@H](CCCCO)[C@@]52CC4=O)CCNC(N)=[NH+]3,0.2023671716451645,0.14655173
O=C(O)c1cc(O)c2c(Cl)cc(Cl)cc2n1,0.2023559361696243,0.2820513
OC[C@@H]1[C@@H](Cc2ccnc(C3CC3)n2)[C@H](NCc2ccccc2Cl)C[C@H]1O,0.2023538053035736,0.19736843
CC(C)c1ncc([C@@H]2[C@H](O)[C@@H](C(=O)NCc3ccccc3)C[C@H]2NCc2ccncc2)[nH]1,0.2023478299379348,0.20952381
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)OC(=O)CCNC(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)CC)N(C)C1=O,0.2023477256298065,0.2857143
S=[P@]1(Oc2ccccc2)N2CCCCN2[P@](=S)(Oc2ccccc2)N2CCCCN21,0.202345609664917,0.22222222
COc1c(CCCCCCCCCCCCC[C@@](C)(O)C(C)C)[nH]c2ccccc2c1=O,0.2023338973522186,0.22666667
O=C(NC[C@@]12C=C[C@@H](O1)C(Cl)(Cl)C(=O)C2(Cl)Cl)OCc1ccccc1,0.2023334354162216,0.22666667
O=C1N[C@H](Cc2cc(Cl)c(O)c(Cl)c2)C(=O)N2CCC[C@H]12,0.2023332118988037,0.22
C[C@H](Br)[C@@H]1O[C@@H]2C[C@@H](C=C=CBr)O[C@@H]2[C@@H](Br)[C@@H](O)[C@H]2C[C@H]21,0.2023323327302932,0.14814815
CC(C)Oc1ccc2c(c1)CCc1c-2c2c(c3c4ccccc4n(CCO)c13)C=NC2=O,0.2023188322782516,0.21518987
COC(=O)CC(C1=C(O)C(=O)C(C(CC(=O)OC)c2cccc(O)c2)=C(O)C1=O)c1cccc(O)c1,0.2022984474897384,0.26415095
Cc1ccc(C)c(C2=NC3(CCN(C)CC3)N[C@H](c3cc(Cl)ccc3O)C2)c1,0.2022871971130371,0.22033899
C[C@@]1(CO)CN(C(=O)c2ccc(Cl)cc2)C[C@@H]2CN(C3CCCCC3)CCN21,0.202266439795494,0.24
COC[C@@]12CN(C)[C@H]3[C@H]4[C@H](OC)[C@H]1[C@]3([C@@H]1C[C@@]3(O)[C@H](O)[C@H]1[C@]4(O)[C@@H](O)[C@@H]3OC)[C@H](OC)C[C@@H]2O,0.2022638618946075,0.17391305
CC(O)C(Cl)C1=C[C@@H]([C@H](C)O)OC1=O,0.2022627294063568,0.16666667
CCCCCCCCOc1ccc(/C=C/[C@]23NC(=O)CCN2c2ccccc2C3(C)C)cc1OC,0.2022573798894882,0.24731183
COc1ccc2c(c1OC)C(=O)OC2N1C(=O)CC[C@H]1C(=O)NCc1ccc(Cl)cc1,0.2022516876459121,0.2682927
CC(=O)O[C@H]1CC/C(CCl)=C\[C@@H]2OC(=O)[C@H](C)[C@@]2(O)[C@@H](OC(C)=O)[C@H]2[C@@H](C)[C@H](O)C[C@H](OC(C)=O)[C@@]21C,0.2022458910942077,0.2244898
CC1SC(C(C)(C)C(O)C2CSC(C3CSC(c4ccccc4O)=N3)N2)=NC1C(=O)O,0.20224229991436,0.18421052
S=C(NC[C@H]1C[C@@H]2CC[N@@]1C[C@@H]2CN1CCN(c2ncccn2)CC1)Nc1ccccc1,0.20223468542099,0.24285714
CO[C@H]1c2c([nH]c3c4c(ccc23)OC(C)(C)C=C4)C(C)(C)[C@@H]2C[C@]34CCCN3C(=O)[C@]12N=C4O,0.2022255361080169,0.17730497
C=C[C@@]1(C)C(N=C)=C2[C@H](C[C@H]1Cl)C(C)(C)[C@@]21C(=O)Nc2ccccc21,0.2022136449813842,0.2125
CCCCCCCCOc1ccc(/C=C/[C@@]23NC(=O)CCN2c2ccccc2C3(C)C)cc1OC,0.202212780714035,0.24731183
CCCCCCCC/C=C/CCCCCCCCCCCC(=O)OC,0.2022124826908111,0.29090908
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,0.2022022306919098,0.18461539
